"ID","NAME","DATE","CHL","TP"
"643173","Fence Lake - Deep Hole-North",1998-10-17,2.82,11
"643487","Moss Lake - Deep Hole",1998-10-20,11,21
"643450","Roach Lake - Max Depth",1998-10-24,8.98,12
"643430","North Twin Lake - Site 2-SW Basin",1998-10-26,22.1,25
"643435","North Twin Lake - Site 3-NE Basin",1998-10-26,18.3,23
"643106","South Twin Lake - Deep Hole",1998-10-27,7.32,15.5
"643249","North Turtle Lake - Deep Hole",1998-11-02,5.7,31
"643257","South Turtle Lake - Deep Hole",1998-11-05,5.29,21
"643084","McDonald Lake - Deep Hole",1998-11-07,2.25,10
"643249","North Turtle Lake - Deep Hole",1999-06-06,1.83,10
"643462","Lac Du Lune - Deep Hole",1999-06-08,0.59,9
"643401","Anvil Lake - Deep Hole",1999-06-13,1.54,6
"643109","Sunset Lake - Deepest Spot",1999-06-13,0.56,5
"643165","Big Portage Lake - Deep Hole",1999-06-14,1.83,6
"643132","Johnson Lake - Deep Hole",1999-06-15,4.67,37
"643094","Pioneer Lake - Deep Hole",1999-06-15,5.39,21
"643106","South Twin Lake - Deep Hole",1999-06-17,2.47,10
"643042","Anderson Lake - Deep Hole",1999-06-18,0.8,7
"643449","Forest Lake - Deep Hole",1999-06-19,0.93,11
"643435","North Twin Lake - Site 3-NE Basin",1999-06-19,1.32,11
"643430","North Twin Lake - Site 2-SW Basin",1999-06-20,0.86,11
"643415","Clear Lake - Deep Hole (42 05e 12)",1999-06-21,1.27,11
"643482","Found Lake - SW Site",1999-06-21,3.7,23
"643081","Lost Lake - Deep Hole",1999-06-21,3.54,24
"643252","Papoose Lake - Deep Hole",1999-06-23,2.11,7
"643084","McDonald Lake - Deep Hole",1999-06-27,0.98,23
"643077","Little Spider Lake - Deep Hole",1999-06-28,1.1,12
"643194","Broken Bow Lake - Deep Hole",1999-06-29,1.8,13
"643173","Fence Lake - Deep Hole-North",1999-06-29,3.09,11
"643137","Muskellunge Lake - Deep Hole",1999-06-29,23,43
"643257","South Turtle Lake - Deep Hole",1999-06-29,2.27,23
"643047","Alma Lake - Deep Hole",1999-07-11,4.31,8
"643444","Annabelle Lake - Deep Hole",1999-07-11,3.91,17
"643401","Anvil Lake - Deep Hole",1999-07-11,0.67,7
"643446","Bobidosh Lake - Deep Hole",1999-07-11,2.08,14
"643088","Moon Lake - Deep Hole",1999-07-11,1.73,8
"643430","North Twin Lake - Site 2-SW Basin",1999-07-11,2.69,10
"643435","North Twin Lake - Site 3-NE Basin",1999-07-11,2.3,13
"643165","Big Portage Lake - Deep Hole",1999-07-12,2.52,7
"643132","Johnson Lake - Deep Hole",1999-07-12,3.82,13
"643094","Pioneer Lake - Deep Hole",1999-07-12,3.29,21
"643482","Found Lake - SW Site",1999-07-14,11.4,24
"643252","Papoose Lake - Deep Hole",1999-07-14,2.3,8
"643042","Anderson Lake - Deep Hole",1999-07-17,0.51,6
"643109","Sunset Lake - Deepest Spot",1999-07-18,0.08,7
"643451","Kentuck Lake - Site 2-East End-Deep Hole",1999-07-19,11,37
"643106","South Twin Lake - Deep Hole",1999-07-20,0.6,9
"643415","Clear Lake - Deep Hole (42 05e 12)",1999-07-22,1.41,13
"643372","Diamond Lake - Deep Hole",1999-07-22,1.39,12
"643449","Forest Lake - Deep Hole",1999-07-24,2.22,17
"643081","Lost Lake - Deep Hole",1999-07-26,6,32
"643487","Moss Lake - Deep Hole",1999-07-26,2.15,14
"643237","Little Crooked Lake - Deep Hole",1999-07-27,1.02,18
"643137","Muskellunge Lake - Deep Hole",1999-07-27,35,51
"643257","South Turtle Lake - Deep Hole",1999-07-28,5,17
"643077","Little Spider Lake - Deep Hole",1999-07-29,1.39,13
"643194","Broken Bow Lake - Deep Hole",1999-07-31,2.11,15
"643249","North Turtle Lake - Deep Hole",1999-08-07,4,17
"643137","Muskellunge Lake - Deep Hole",1999-08-14,91,71
"643401","Anvil Lake - Deep Hole",1999-08-15,1.52,14
"643084","McDonald Lake - Deep Hole",1999-08-15,2.23,9
"643165","Big Portage Lake - Deep Hole",1999-08-17,2.02,7
"643482","Found Lake - SW Site",1999-08-17,21,31
"643462","Lac Du Lune - Deep Hole",1999-08-17,0.86,6
"643109","Sunset Lake - Deepest Spot",1999-08-17,1.02,7
"643094","Pioneer Lake - Deep Hole",1999-08-19,6,24
"643042","Anderson Lake - Deep Hole",1999-08-20,0.48,9
"643430","North Twin Lake - Site 2-SW Basin",1999-08-20,7,18
"643435","North Twin Lake - Site 3-NE Basin",1999-08-20,6,18
"643415","Clear Lake - Deep Hole (42 05e 12)",1999-08-21,2.74,15
"643132","Johnson Lake - Deep Hole",1999-08-23,3.32,15
"643081","Lost Lake - Deep Hole",1999-08-23,35,68
"643173","Fence Lake - Deep Hole-North",1999-08-24,3,8
"643487","Moss Lake - Deep Hole",1999-08-25,4,14
"643106","South Twin Lake - Deep Hole",1999-08-25,0.43,11
"643077","Little Spider Lake - Deep Hole",1999-08-27,4,11
"643047","Alma Lake - Deep Hole",1999-08-29,1.99,12
"643194","Broken Bow Lake - Deep Hole",1999-08-29,3,10
"643088","Moon Lake - Deep Hole",1999-08-29,1.61,24
"643450","Roach Lake - Max Depth",1999-08-29,1.22,5
"643407","Crab Lake - Deep Hole",1999-08-30,1.63,8
"643237","Little Crooked Lake - Deep Hole",1999-09-01,5,29
"643444","Annabelle Lake - Deep Hole",1999-09-06,7,13
"643077","Little Spider Lake - Deep Hole",1999-09-17,9,22
"643512","Harris Lake - Center- Main Body Of Lake",1999-09-21,1.76,11
"643132","Johnson Lake - Deep Hole",1999-10-04,8,15
"643042","Anderson Lake - Deep Hole",1999-10-06,1.61,6
"643224","Ballard Lake - Deep Hole",1999-10-06,4,14
"643415","Clear Lake - Deep Hole (42 05e 12)",1999-10-06,8,18
"643237","Little Crooked Lake - Deep Hole",1999-10-06,15,21
"643272","White Birch Lake - Deep Hole",1999-10-06,6,11.5
"643407","Crab Lake - Deep Hole",1999-10-09,2.09,9
"643446","Bobidosh Lake - Deep Hole",1999-10-10,2,5
"643462","Lac Du Lune - Deep Hole",1999-10-11,1.47,6
"643094","Pioneer Lake - Deep Hole",1999-10-11,5,19
"643165","Big Portage Lake - Deep Hole",1999-10-12,2.76,9
"643482","Found Lake - SW Site",1999-10-12,16,23
"643430","North Twin Lake - Site 2-SW Basin",1999-10-15,5,18
"643435","North Twin Lake - Site 3-NE Basin",1999-10-15,14,23
"643137","Muskellunge Lake - Deep Hole",1999-10-19,13,41
"643249","North Turtle Lake - Deep Hole",1999-10-27,3.3,16
"643450","Roach Lake - Max Depth",1999-10-28,3.21,12
"643380","Stormy Lake - Deep Hole",1999-10-28,3,12
"643047","Alma Lake - Deep Hole",1999-10-31,0.71,13
"643088","Moon Lake - Deep Hole",1999-10-31,1.56,11
"643444","Annabelle Lake - Deep Hole",1999-11-07,0.47,14
"643084","McDonald Lake - Deep Hole",1999-11-14,4,20
"643055","Carpenter Lake - Deep Hole",2000-06-04,1,15
"643249","North Turtle Lake - Deep Hole",2000-06-05,1.9,12
"643058","Deerskin Lake - Deep Hole",2000-06-06,3,15
"643146","Pokegama Lake - North-Middle Site",2000-06-06,1.8,10
"643407","Crab Lake - Deep Hole",2000-06-08,1.9,7
"643078","Little Star Lake - Deep Hole",2000-06-08,1,7
"643430","North Twin Lake - Site 2-SW Basin",2000-06-08,1.9,12
"643435","North Twin Lake - Site 3-NE Basin",2000-06-08,1.3,15
"643488","Hiawatha Lake - Deep Hole",2000-06-11,6,16
"643220","Amik Lake - Deep Hole",2000-06-12,4.5,29
"643444","Annabelle Lake - Deep Hole",2000-06-12,1.4,12
"643197","Horsehead Lake - Deep Hole",2000-06-12,1.1,14
"643178","Eagle Lake - Deep Hole",2000-06-13,4,15
"643449","Forest Lake - Deep Hole",2000-06-13,1,11
"643237","Little Crooked Lake - Deep Hole",2000-06-13,6,28
"643137","Muskellunge Lake - Deep Hole",2000-06-13,8,28
"643047","Alma Lake - Deep Hole",2000-06-18,3,14
"643042","Anderson Lake - Deep Hole",2000-06-18,2,10
"643446","Bobidosh Lake - Deep Hole",2000-06-18,2.3,12
"643077","Little Spider Lake - Deep Hole",2000-06-18,1.7,11
"643081","Lost Lake - Deep Hole",2000-06-18,11,32
"643088","Moon Lake - Deep Hole",2000-06-18,2,10
"643165","Big Portage Lake - Deep Hole",2000-06-19,2,10
"643132","Johnson Lake - Deep Hole",2000-06-19,4,14
"643106","South Twin Lake - Deep Hole",2000-06-19,1.6,9
"643415","Clear Lake - Deep Hole (42 05e 12)",2000-06-25,4,17
"643512","Harris Lake - Center- Main Body Of Lake",2000-06-25,1.2,13
"643084","McDonald Lake - Deep Hole",2000-06-25,3,13
"643444","Annabelle Lake - Deep Hole",2000-07-04,3,16.89
"643372","Diamond Lake - Deep Hole",2000-07-04,1,10
"643132","Johnson Lake - Deep Hole",2000-07-04,2,14
"643249","North Turtle Lake - Deep Hole",2000-07-05,4,18
"643094","Pioneer Lake - Deep Hole",2000-07-11,5,17
"643042","Anderson Lake - Deep Hole",2000-07-13,1.2,7
"643173","Fence Lake - Deep Hole-North",2000-07-13,1,8
"643430","North Twin Lake - Site 2-SW Basin",2000-07-13,5,18
"643415","Clear Lake - Deep Hole (42 05e 12)",2000-07-15,4,16
"643407","Crab Lake - Deep Hole",2000-07-15,2,8
"643435","North Twin Lake - Site 3-NE Basin",2000-07-15,5,16
"643401","Anvil Lake - Deep Hole",2000-07-16,2.15,10
"643081","Lost Lake - Deep Hole",2000-07-17,11,39
"643446","Bobidosh Lake - Deep Hole",2000-07-18,1.1,11
"643165","Big Portage Lake - Deep Hole",2000-07-19,2.4,7
"643487","Moss Lake - Deep Hole",2000-07-19,3,8
"643106","South Twin Lake - Deep Hole",2000-07-19,4,13
"643194","Broken Bow Lake - Deep Hole",2000-07-23,6,20
"643512","Harris Lake - Center- Main Body Of Lake",2000-07-23,4,15
"643482","Found Lake - SW Site",2000-07-24,7,26
"643137","Muskellunge Lake - Deep Hole",2000-07-24,11,41
"643380","Stormy Lake - Deep Hole",2000-07-24,1.2,7
"643449","Forest Lake - Deep Hole",2000-07-31,3,14
"643249","North Turtle Lake - Deep Hole",2000-08-06,5,14
"643047","Alma Lake - Deep Hole",2000-08-13,3,12
"643401","Anvil Lake - Deep Hole",2000-08-13,2.95,14
"643446","Bobidosh Lake - Deep Hole",2000-08-13,1.5,10
"643088","Moon Lake - Deep Hole",2000-08-13,4,12
"643042","Anderson Lake - Deep Hole",2000-08-14,1,9
"643165","Big Portage Lake - Deep Hole",2000-08-14,2.4,9
"643132","Johnson Lake - Deep Hole",2000-08-14,5,12
"643106","South Twin Lake - Deep Hole",2000-08-14,1.8,14
"643237","Little Crooked Lake - Deep Hole",2000-08-15,9,27
"643430","North Twin Lake - Site 2-SW Basin",2000-08-16,3,18
"643435","North Twin Lake - Site 3-NE Basin",2000-08-16,4,20
"643094","Pioneer Lake - Deep Hole",2000-08-16,10,25
"643084","McDonald Lake - Deep Hole",2000-08-20,4,9
"643415","Clear Lake - Deep Hole (42 05e 12)",2000-08-21,9,21
"643137","Muskellunge Lake - Deep Hole",2000-08-23,12,54
"643194","Broken Bow Lake - Deep Hole",2000-08-27,3.5,14
"643512","Harris Lake - Center- Main Body Of Lake",2000-08-27,2,10
"643081","Lost Lake - Deep Hole",2000-08-27,24,41
"643444","Annabelle Lake - Deep Hole",2000-09-04,9,20
"643372","Diamond Lake - Deep Hole",2000-09-04,1,12
"643401","Anvil Lake - Deep Hole",2000-09-18,7,17
"643482","Found Lake - SW Site",2000-09-18,29,27
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2000-09-25,9,26
"643237","Little Crooked Lake - Deep Hole",2000-09-25,16,29
"643487","Moss Lake - Deep Hole",2000-09-25,8,20
"643047","Alma Lake - Deep Hole",2000-09-30,6,14
"643088","Moon Lake - Deep Hole",2000-09-30,3,10
"643165","Big Portage Lake - Deep Hole",2000-10-03,7,12
"643415","Clear Lake - Deep Hole (42 05e 12)",2000-10-03,9,24
"643482","Found Lake - SW Site",2000-10-10,15,31
"643132","Johnson Lake - Deep Hole",2000-10-10,7,20
"643137","Muskellunge Lake - Deep Hole",2000-10-10,14,54
"643380","Stormy Lake - Deep Hole",2000-10-10,1.1,6
"643430","North Twin Lake - Site 2-SW Basin",2000-10-11,6,21
"643435","North Twin Lake - Site 3-NE Basin",2000-10-11,4,20
"643106","South Twin Lake - Deep Hole",2000-10-11,6,25
"643446","Bobidosh Lake - Deep Hole",2000-10-15,3.5,14
"643407","Crab Lake - Deep Hole",2000-10-15,3,11
"643081","Lost Lake - Deep Hole",2000-10-15,9,37
"643042","Anderson Lake - Deep Hole",2000-10-17,2,7
"643094","Pioneer Lake - Deep Hole",2000-10-18,6,27
"643084","McDonald Lake - Deep Hole",2000-10-22,5,20
"643173","Fence Lake - Deep Hole-North",2000-10-23,5,12
"643249","North Turtle Lake - Deep Hole",2000-10-25,6,16
"643078","Little Star Lake - Deep Hole",2000-10-28,2,10
"643047","Alma Lake - Deep Hole",2000-10-29,9,12
"643088","Moon Lake - Deep Hole",2000-10-29,4,9
"643194","Broken Bow Lake - Deep Hole",2000-11-05,8,19
"643132","Johnson Lake - Deep Hole",2002-06-10,1.13,24
"643081","Lost Lake - Deep Hole",2002-06-10,3.23,19
"643478","Bills Lake - Deep Hole",2002-06-12,1.14,12
"643446","Bobidosh Lake - Deep Hole",2002-06-12,8.82,22
"643206","Lac Vieux Desert - Max Depth",2002-06-12,4.65,21
"643140","North Twin Lake - Max Depth",2002-06-12,2.99,18.5
"643106","South Twin Lake - Deep Hole",2002-06-12,1.68,15
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2002-06-18,4.93,36
"643171","Little St Germain Lake - West Bay At St Germain WI",2002-06-18,3.645,15
"643051","Big St Germain Lake - Deep Hole",2002-06-20,2.51,16
"643126","Black Oak Lake - Deep Hole",2002-06-20,0.39,11
"643077","Little Spider Lake - Deep Hole",2002-06-20,0.53,15
"643172","Little St Germain Lake - South Bay Near St Germain WI",2002-06-20,1.26,36
"643171","Little St Germain Lake - West Bay At St Germain WI",2002-06-20,1.32,18
"643524","Lone Tree Lake - Deep Hole",2002-06-20,1.41,17
"643268","Upper Gresham Lake - Deep Hole",2002-06-20,0.74,15
"643125","Big Sand Lake - Deep Hole",2002-06-21,1.47,16
"643126","Black Oak Lake - Deep Hole",2002-06-21,0.87,11
"643080","Long Lake - Deep Hole",2002-06-21,2.51,20
"643444","Annabelle Lake - Deep Hole",2002-06-24,3.25,15
"10044926","Lower Sugarbush Lake - West Basin",2002-06-24,0.5,14
"643220","Amik Lake - Deep Hole",2002-06-25,12.2,35
"643058","Deerskin Lake - Deep Hole",2002-06-25,1.04,15
"643082","Lower Buckatabon Lake - Deep Hole",2002-06-25,0.53,19
"443409","Lower Ninemile Lake - Max Depth",2002-06-25,9.1,44
"643089","Myrtle Lake - Deep Hole",2002-06-25,2.75,26
"643114","Upper Buckatabon Lake - Deep Hole",2002-06-25,4.465,18.5
"643401","Anvil Lake - Deep Hole",2002-06-26,1.35,11
"643415","Clear Lake - Deep Hole (42 05e 12)",2002-06-26,0.86,11
"643515","Shishebogama Lake - Deep Hole",2002-06-26,1.18,18
"643223","Armour Lake - Deep Hole",2002-06-27,1.08,11
"643219","Alder Lake - Deep Hole",2002-06-30,0.43,14
"643047","Alma Lake - Deep Hole",2002-06-30,1.78,14
"643328","Moccasin Lake - Deep Hole",2002-06-30,1.49,13
"643088","Moon Lake - Deep Hole",2002-06-30,0.85,10
"643342","Mermaid Lake - Deep Hole",2002-07-01,1.38,16
"643173","Fence Lake - Deep Hole-North",2002-07-07,0.93,6
"643488","Hiawatha Lake - Deep Hole",2002-07-07,3.69,14
"643249","North Turtle Lake - Deep Hole",2002-07-07,4.75,15
"643487","Moss Lake - Deep Hole",2002-07-08,2.38,10
"643435","North Twin Lake - Site 3-NE Basin",2002-07-09,1.7,14
"643146","Pokegama Lake - North-Middle Site",2002-07-09,1.14,11
"643220","Amik Lake - Deep Hole",2002-07-11,10.4,47
"643430","North Twin Lake - Site 2-SW Basin",2002-07-11,2.11,13
"643042","Anderson Lake - Deep Hole",2002-07-12,0.53,8
"643482","Found Lake - SW Site",2002-07-14,1.77,17
"643084","McDonald Lake - Deep Hole",2002-07-14,1.79,12
"643165","Big Portage Lake - Deep Hole",2002-07-15,0.7,9
"643055","Carpenter Lake - Deep Hole",2002-07-15,3.01,12
"643239","Little Crawling Stone Lake - Deep Hole",2002-07-15,1.26,9
"643058","Deerskin Lake - Deep Hole",2002-07-16,0.9,15
"643132","Johnson Lake - Deep Hole",2002-07-16,3.12,14
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2002-07-16,1.47,17
"643206","Lac Vieux Desert - Max Depth",2002-07-16,5.91,23.3333333333333
"643140","North Twin Lake - Max Depth",2002-07-16,0.88,13
"643106","South Twin Lake - Deep Hole",2002-07-16,1.36,11
"643077","Little Spider Lake - Deep Hole",2002-07-17,0.66,12
"643524","Lone Tree Lake - Deep Hole",2002-07-17,1.04,10
"643268","Upper Gresham Lake - Deep Hole",2002-07-17,0.59,13
"643126","Black Oak Lake - Deep Hole",2002-07-18,2.04,8
"643407","Crab Lake - Deep Hole",2002-07-19,3.21,9
"643401","Anvil Lake - Deep Hole",2002-07-21,2.04,12
"643478","Bills Lake - Deep Hole",2002-07-22,1.65,14
"643197","Horsehead Lake - Deep Hole",2002-07-22,1.59,16
"443409","Lower Ninemile Lake - Max Depth",2002-07-22,16,34
"643125","Big Sand Lake - Deep Hole",2002-07-23,4.85,15
"643467","Birch Lake - Deep Hole",2002-07-23,6.34,22
"643058","Deerskin Lake - Deep Hole",2002-07-23,5.77,15.5
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2002-07-23,76,73
"643557","Little St Germain Lake - Upper East Bay Near St Germain WI",2002-07-23,65.2333333333333,60
"643171","Little St Germain Lake - West Bay At St Germain WI",2002-07-23,17.125,28.5
"643080","Long Lake - Deep Hole",2002-07-23,4.69,15
"643082","Lower Buckatabon Lake - Deep Hole",2002-07-23,6.26,26
"643328","Moccasin Lake - Deep Hole",2002-07-23,1.84,14
"643095","Plummer Lake - Deep Hole",2002-07-23,1.62,6
"643114","Upper Buckatabon Lake - Deep Hole",2002-07-23,5.04,17
"643219","Alder Lake - Deep Hole",2002-07-24,4.34,15
"643051","Big St Germain Lake - Deep Hole",2002-07-24,6.69,17
"643446","Bobidosh Lake - Deep Hole",2002-07-24,2.06,13
"643415","Clear Lake - Deep Hole (42 05e 12)",2002-07-24,4.11,14
"643178","Eagle Lake - Deep Hole",2002-07-24,9.89,22
"643172","Little St Germain Lake - South Bay Near St Germain WI",2002-07-24,46.4,48
"643171","Little St Germain Lake - West Bay At St Germain WI",2002-07-24,5.06,15
"643245","Morton Lake - Deep Hole",2002-07-24,1.87,21
"643113","Towanda Lake - Deep Hole",2002-07-24,5.11,13
"10044926","Lower Sugarbush Lake - West Basin",2002-07-26,2.3,13
"643515","Shishebogama Lake - Deep Hole",2002-07-27,2.44,15
"643268","Upper Gresham Lake - Deep Hole",2002-07-27,4.11,15
"643077","Little Spider Lake - Deep Hole",2002-07-28,4.49,13
"643444","Annabelle Lake - Deep Hole",2002-07-29,3.49,13
"643488","Hiawatha Lake - Deep Hole",2002-07-29,2.07,10
"643380","Stormy Lake - Deep Hole",2002-07-31,0.97,6
"643047","Alma Lake - Deep Hole",2002-08-04,1.57,14
"643088","Moon Lake - Deep Hole",2002-08-04,2.9,11
"643449","Forest Lake - Deep Hole",2002-08-05,1.48,10
"643249","North Turtle Lake - Deep Hole",2002-08-05,6.83,17
"643178","Eagle Lake - Deep Hole",2002-08-06,6.29,19
"643146","Pokegama Lake - North-Middle Site",2002-08-06,5.6,13
"643342","Mermaid Lake - Deep Hole",2002-08-08,2.31,12
"643401","Anvil Lake - Deep Hole",2002-08-10,1.83,13
"643482","Found Lake - SW Site",2002-08-11,5.05,16
"10044926","Lower Sugarbush Lake - West Basin",2002-08-11,2.03,12
"643430","North Twin Lake - Site 2-SW Basin",2002-08-11,1.83,14
"643435","North Twin Lake - Site 3-NE Basin",2002-08-11,1.91,15
"643132","Johnson Lake - Deep Hole",2002-08-12,5.88,14
"643055","Carpenter Lake - Deep Hole",2002-08-13,3.99,12
"643453","Lake Content - Deep Hole",2002-08-13,5.83,27
"643239","Little Crawling Stone Lake - Deep Hole",2002-08-13,2.61,10
"643042","Anderson Lake - Deep Hole",2002-08-14,1.32,8
"643165","Big Portage Lake - Deep Hole",2002-08-14,4.31,10
"643512","Harris Lake - Center- Main Body Of Lake",2002-08-14,2.04,11
"643197","Horsehead Lake - Deep Hole",2002-08-14,6.23,15
"643467","Birch Lake - Deep Hole",2002-08-16,6.09,18
"643106","South Twin Lake - Deep Hole",2002-08-16,2.66,12
"643206","Lac Vieux Desert - Max Depth",2002-08-18,17.45,46.5
"643077","Little Spider Lake - Deep Hole",2002-08-18,9.54,17
"643082","Lower Buckatabon Lake - Deep Hole",2002-08-18,13.8,22
"643114","Upper Buckatabon Lake - Deep Hole",2002-08-18,12.5,20
"643478","Bills Lake - Deep Hole",2002-08-19,2.53,12
"643058","Deerskin Lake - Deep Hole",2002-08-19,4.81,11
"643415","Clear Lake - Deep Hole (42 05e 12)",2002-08-20,10.8,19
"643407","Crab Lake - Deep Hole",2002-08-20,3.63,13
"643245","Morton Lake - Deep Hole",2002-08-20,11.1,25
"643089","Myrtle Lake - Deep Hole",2002-08-20,2.53,13
"643095","Plummer Lake - Deep Hole",2002-08-20,3.13,7
"643113","Towanda Lake - Deep Hole",2002-08-20,6.31,9
"643051","Big St Germain Lake - Deep Hole",2002-08-23,18.7,32
"643077","Little Spider Lake - Deep Hole",2002-08-23,11,24
"643172","Little St Germain Lake - South Bay Near St Germain WI",2002-08-23,99.1,58
"643171","Little St Germain Lake - West Bay At St Germain WI",2002-08-23,17.8,21
"643524","Lone Tree Lake - Deep Hole",2002-08-23,12.25,14.5
"643268","Upper Gresham Lake - Deep Hole",2002-08-23,9.5,21
"643047","Alma Lake - Deep Hole",2002-08-25,2.74,15
"643173","Fence Lake - Deep Hole-North",2002-08-25,2.86,12
"643088","Moon Lake - Deep Hole",2002-08-25,1.8,7
"643487","Moss Lake - Deep Hole",2002-08-25,2.15,16
"643380","Stormy Lake - Deep Hole",2002-08-25,1.17,5
"643219","Alder Lake - Deep Hole",2002-08-26,2.61,17
"643220","Amik Lake - Deep Hole",2002-08-26,7.78,29
"643125","Big Sand Lake - Deep Hole",2002-08-26,9.61,16
"643058","Deerskin Lake - Deep Hole",2002-08-26,6.8,17
"643237","Little Crooked Lake - Deep Hole",2002-08-26,10.6,19
"643080","Long Lake - Deep Hole",2002-08-26,2.905,11
"443409","Lower Ninemile Lake - Max Depth",2002-08-26,3.98,20
"643084","McDonald Lake - Deep Hole",2002-08-26,10.7,16
"643328","Moccasin Lake - Deep Hole",2002-08-26,3.65,13
"643140","North Twin Lake - Max Depth",2002-08-26,2.3,12
"643106","South Twin Lake - Deep Hole",2002-08-26,3.35,13
"643268","Upper Gresham Lake - Deep Hole",2002-08-26,6.01,14
"643126","Black Oak Lake - Deep Hole",2002-08-27,2.77,11
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2002-08-27,94.5,116
"643557","Little St Germain Lake - Upper East Bay Near St Germain WI",2002-08-27,80.8,95
"643171","Little St Germain Lake - West Bay At St Germain WI",2002-08-27,49.9,37
